Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,2405,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2406,17.4,NA,NA,20.2,NA,NA,25.0,NA,NA,29.2,NA,NA,32.9,NA,NA,35.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,2407,19.4,NA,NA,22.6,NA,NA,27.2,NA,NA,31.3,NA,NA,34.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2408,9.7,NA,NA,9.4,NA,NA,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2409,6.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2410,7.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2411,10.4,NA,NA,11.2,NA,NA,13.6,NA,NA,14.0,NA,NA,14.0,NA,NA,13.8,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,2412,21.9,NA,NA,25.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2413,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2414,6.4,NA,NA,6.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2501,10.8,NA,NA,10.8,NA,NA,11.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2502,7.9,NA,NA,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2503,19.5,NA,NA,21.6,NA,NA,27.9,NA,NA,32.0,NA,NA,36.1,NA,NA,38.6,NA,31.7,41.6,NA,31.6,44.4,NA,NA
1,Bu,2504,6.0,NA,NA,5.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2505,6.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2506,8.2,NA,NA,8.5,NA,NA,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2507,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2508,10.2,NA,NA,10.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2509,9.5,NA,NA,9.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2510,9.7,NA,NA,10.1,NA,NA,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2511,8.0,NA,NA,8.0,NA,NA,8.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2512,17.8,NA,NA,19.6,NA,NA,24.0,NA,NA,25.4,NA,NA,29.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2513,10.9,NA,NA,11.4,NA,NA,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2514,12.8,NA,NA,15.5,NA,NA,18.1,NA,NA,20.4,NA,NA,23.0,NA,NA,24.3,NA,26.1,25.8,NA,NA,27.4,NA,NA
1,Bu,2515,9.2,NA,NA,9.2,NA,NA,9.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2516,17.2,NA,NA,21.4,NA,NA,27.6,NA,NA,33.4,NA,NA,39.7,NA,NA,44.1,NA,NA,48.6,NA,NA,51.7,NA,NA
1,Bu,2517,21.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2518,11.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2519,17.6,NA,NA,19.4,NA,NA,22.7,NA,NA,25.9,NA,NA,28.5,NA,NA,30.1,NA,NA,32.2,2,NA,NA,NA,NA
1,Bu,2520,11.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2521,11.8,NA,NA,12.9,NA,NA,13.6,NA,NA,13.6,NA,NA,13.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2522,9.1,NA,NA,9.2,NA,NA,9.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2523,5.9,NA,NA,5.8,NA,NA,6.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2524,10.5,NA,NA,11.5,NA,NA,12.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2525,14.2,NA,NA,16.3,NA,NA,19.1,NA,NA,21.4,NA,NA,23.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2526,13.4,NA,NA,16.4,NA,NA,20.2,NA,NA,24.0,NA,NA,27.1,NA,NA,29.1,NA,NA,31.1,NA,NA,32.5,NA,30.0
1,Bu,2527,12.0,NA,NA,13.3,NA,NA,14.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2528,13.0,NA,NA,16.2,NA,NA,20.0,NA,NA,23.1,NA,NA,26.3,NA,NA,29.2,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,3001,18.8,NA,NA,20.7,NA,NA,23.8,NA,NA,26.5,NA,NA,29.5,NA,NA,31.3,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,3002,14.8,NA,NA,16.0,NA,NA,17.0,NA,NA,17.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3003,15.0,NA,NA,15.0,NA,NA,14.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3004,19.0,NA,NA,20.7,NA,NA,24.4,NA,NA,26.0,NA,NA,28.0,NA,NA,29.6,NA,NA,31.3,2,NA,NA,NA,NA
1,Bu,3005,18.1,NA,NA,19.0,NA,NA,21.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3006,9.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3007,19.6,NA,NA,21.0,NA,NA,23.2,NA,NA,26.0,NA,NA,28.7,NA,NA,31.3,NA,NA,32.8,NA,NA,36.5,NA,NA
1,Bu,3008,21.0,NA,NA,22.8,NA,NA,25.4,NA,NA,28.2,NA,NA,31.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3009,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3010,24.8,NA,NA,28.3,NA,NA,34.4,NA,NA,40.1,NA,NA,45.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3011,10.0,NA,NA,9.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3012,23.9,NA,NA,27.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3013,6.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3014,12.5,NA,NA,12.9,NA,NA,14.0,NA,NA,14.2,NA,NA,14.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3015,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3016,17.5,NA,NA,20.4,NA,NA,24.3,NA,NA,27.6,NA,NA,30.0,NA,NA,31.0,NA,NA,33.2,NA,28.7,35.5,NA,NA
1,Bu,3017,9.7,NA,NA,9.7,NA,NA,10.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3018,11.5,NA,NA,12.3,NA,NA,12.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3101,6.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3102,19.5,NA,NA,22.5,NA,NA,27.4,NA,NA,32.4,NA,NA,36.7,NA,NA,39.9,NA,NA,43.4,2,32.6,NA,NA,NA
1,Bu,3103,11.4,NA,NA,12.0,NA,NA,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3104,10.4,NA,NA,11.0,NA,NA,11.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3105,6.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3106,22.2,NA,NA,25.4,NA,NA,31.2,NA,NA,35.8,NA,NA,40.8,NA,NA,44.1,NA,NA,47.1,NA,NA,52.1,NA,NA
1,Bu,3107,7.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3108,10.3,NA,NA,9.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3109,8.4,NA,NA,8.0,NA,NA,8.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3110,10.8,NA,NA,10.6,NA,NA,11.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3111,16.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3112,11.4,NA,NA,11.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3113,15.4,NA,NA,16.4,NA,NA,17.5,NA,NA,18.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3114,18.8,NA,NA,20.4,NA,NA,22.4,NA,NA,24.6,NA,NA,27.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3115,12.6,NA,NA,12.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3116,15.5,NA,NA,17.4,NA,NA,19.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3201,18.6,NA,NA,20.6,NA,15.5,23.2,NA,23.3,25.8,NA,25.5,28.5,NA,27.0,31.0,NA,NA,33.3,NA,NA,35.7,NA,29.1
1,Bu,3202,18.1,NA,NA,20.8,NA,20.5,26.1,NA,NA,29.7,NA,NA,32.7,NA,NA,34.7,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,3203,12.8,NA,NA,12.6,NA,NA,12.8,NA,NA,12.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3204,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3205,16.0,NA,NA,17.2,NA,NA,18.9,NA,NA,20.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3206,13.6,NA,NA,14.3,NA,NA,16.9,NA,NA,19.2,NA,NA,21.5,NA,NA,23.2,NA,NA,25.7,NA,NA,28.1,NA,NA
1,Bu,3207,13.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3208,6.6,NA,NA,6.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3209,20.0,NA,NA,23.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3210,9.6,NA,NA,9.6,NA,NA,10.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3211,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3212,14.0,NA,NA,15.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3213,15.1,NA,NA,15.7,NA,NA,19.0,NA,NA,21.6,NA,NA,23.2,NA,NA,25.0,NA,NA,26.2,NA,NA,27.9,NA,NA
1,Bu,3214,15.0,NA,NA,15.4,NA,NA,17.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3215,14.2,NA,NA,17.2,NA,NA,22.4,NA,24.8,27.5,NA,NA,31.9,NA,NA,35.7,NA,NA,39.6,NA,NA,43.0,NA,NA
1,Bu,3216,19.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3217,15.5,NA,NA,17.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3218,10.4,NA,NA,10.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3219,9.2,NA,NA,9.2,NA,NA,9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3220,6.9,NA,NA,7.3,NA,NA,7.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3221,15.0,NA,NA,16.7,NA,19.0,19.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3222,16.2,NA,NA,19.6,NA,19.0,23.9,NA,NA,27.5,NA,NA,30.5,NA,NA,31.6,NA,NA,34.1,2,NA,NA,NA,NA
1,Bu,3223,11.0,NA,NA,11.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3301,14.2,NA,NA,15.9,NA,17.0,20.0,NA,NA,23.8,NA,NA,26.5,NA,NA,28.5,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,3302,9.8,NA,NA,9.9,NA,NA,10.7,NA,NA,11.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3303,14.8,NA,NA,17.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3304,8.2,NA,NA,8.2,NA,NA,8.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3305,12.0,NA,NA,14.2,NA,NA,17.9,NA,NA,18.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3306,10.5,NA,NA,11.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3307,9.7,NA,NA,10.0,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3308,12.2,NA,NA,15.6,NA,NA,19.0,NA,20.3,22.0,NA,NA,25.2,NA,NA,28.4,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,3309,22.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3310,10.6,NA,NA,11.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3311,7.2,NA,NA,7.4,NA,NA,7.4,NA,NA,7.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3312,7.4,NA,NA,8.6,NA,NA,9.4,NA,NA,9.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3313,7.9,NA,NA,8.2,NA,NA,8.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3314,11.2,NA,NA,14.0,NA,NA,18.1,NA,NA,21.2,NA,NA,24.8,NA,NA,27.1,NA,28.1,29.0,NA,NA,31.7,NA,NA
1,Bu,3315,17.7,NA,NA,21.0,NA,NA,26.4,NA,NA,31.4,NA,NA,35.7,NA,NA,38.6,NA,27.5,41.6,2,NA,NA,NA,NA
1,Bu,3316,9.8,NA,NA,10.1,NA,NA,10.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3317,9.4,NA,NA,11.0,NA,NA,11.2,NA,NA,12.4,NA,NA,12.5,NA,NA,12.7,NA,NA,14.5,NA,NA,17.6,NA,NA
1,Bu,3318,8.2,NA,NA,8.0,NA,NA,8.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3319,9.1,NA,NA,9.8,NA,NA,9.5,NA,NA,9.6,NA,NA,9.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3320,10.0,NA,NA,10.2,NA,NA,10.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3401,8.4,NA,NA,8.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3402,13.3,NA,NA,14.0,NA,NA,15.4,5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3403,8.6,NA,NA,8.8,NA,NA,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3404,23.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3405,14.0,NA,NA,16.1,NA,NA,20.0,NA,20.1,22.0,NA,NA,23.8,NA,NA,24.4,NA,26.1,25.2,NA,NA,27.2,NA,NA
1,Bu,3406,9.8,NA,NA,10.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3407,13.7,NA,NA,16.2,NA,NA,19.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3408,17.6,NA,NA,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3409,8.7,NA,NA,8.8,NA,NA,8.8,1,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3410,16.8,NA,NA,20.3,NA,19.0,26.0,NA,NA,31.3,NA,NA,36.8,NA,NA,40.9,NA,NA,43.9,NA,30.6,46.3,NA,NA
1,Bu,3411,8.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3412,11.9,NA,NA,11.8,NA,NA,11.9,NA,NA,12.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3413,13.2,NA,NA,13.8,NA,NA,15.0,NA,NA,15.8,NA,NA,16.4,NA,NA,16.6,NA,24.2,17.5,NA,NA,20.3,NA,NA
1,Bu,3414,7.4,NA,NA,7.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3415,13.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3416,10.2,NA,NA,10.4,NA,NA,10.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3417,9.8,NA,NA,10.0,NA,NA,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3418,20.9,NA,NA,24.6,NA,19.0,28.9,NA,NA,33.2,NA,NA,37.1,NA,NA,39.0,3,30.0,NA,NA,NA,NA,NA,NA
1,Bu,3419,15.0,NA,NA,18.2,NA,NA,23.1,NA,NA,27.4,NA,NA,31.5,NA,NA,35.0,NA,NA,38.7,NA,NA,42.7,NA,NA
1,Bu,3420,8.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3421,11.8,NA,NA,12.5,NA,NA,13.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3501,8.2,NA,NA,7.8,NA,NA,8.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3502,18.6,NA,NA,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3503,20.4,NA,NA,23.2,NA,NA,27.3,NA,NA,31.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3504,8.4,NA,NA,8.4,NA,NA,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3505,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3506,18.5,NA,NA,20.3,NA,NA,23.8,NA,NA,27.0,NA,NA,30.7,NA,NA,33.5,3,29.3,NA,NA,NA,NA,NA,NA
1,Bu,3507,7.4,NA,NA,7.4,NA,NA,7.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3508,12.9,NA,NA,13.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3509,8.4,NA,NA,8.6,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3510,16.0,NA,NA,17.4,NA,NA,19.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3511,11.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3512,26.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3513,14.0,NA,NA,14.4,NA,NA,16.9,NA,NA,18.5,NA,NA,19.2,NA,NA,20.0,NA,25.5,20.8,NA,NA,22.2,NA,NA
1,Bu,3514,11.0,NA,NA,11.8,NA,NA,12.5,NA,NA,12.8,NA,NA,12.7,NA,NA,13.0,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,3515,10.2,NA,NA,10.5,NA,NA,11.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3516,14.2,NA,NA,16.4,NA,NA,17.9,NA,NA,19.8,NA,NA,21.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3517,13.2,NA,NA,13.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3518,10.7,NA,NA,10.7,NA,NA,10.8,NA,NA,11.1,NA,NA,10.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3519,8.8,NA,NA,9.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3520,10.8,NA,NA,11.0,NA,NA,11.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3521,18.6,NA,NA,21.4,NA,NA,26.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4001,22.8,NA,NA,25.0,NA,NA,28.2,NA,NA,31.8,NA,NA,35.2,NA,NA,38.4,NA,NA,41.1,NA,29.2,42.9,NA,NA
1,Bu,4002,14.8,NA,NA,14.7,NA,NA,14.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4003,12.8,NA,NA,12.6,NA,NA,12.4,NA,NA,11.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4004,14.8,NA,NA,15.4,NA,NA,17.2,NA,NA,18.2,NA,NA,18.9,NA,NA,19.3,NA,NA,19.7,NA,NA,19.7,NA,NA
1,Bu,4005,12.0,NA,NA,12.2,NA,NA,12.3,NA,NA,12.7,NA,NA,12.8,NA,NA,12.6,NA,NA,12.9,NA,NA,13.4,NA,NA
1,Bu,4006,20.1,NA,NA,21.7,NA,NA,23.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4007,14.9,NA,NA,15.4,NA,NA,16.2,NA,NA,16.4,NA,NA,16.4,NA,NA,16.6,NA,NA,16.7,7,NA,NA,NA,NA
