Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,6215,8.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6216,18.9,NA,NA,23.2,NA,NA,25.2,NA,NA,29.2,NA,NA,33.8,NA,NA,36.5,NA,NA,37.0,2,NA,NA,NA,NA
1,Bu,6217,11.8,NA,NA,11.4,NA,NA,11.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6218,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6219,13.8,NA,NA,14.2,NA,NA,14.9,NA,NA,14.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6220,18.4,NA,NA,20.0,NA,NA,22.5,NA,NA,24.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6221,10.2,NA,NA,10.2,NA,NA,10.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6222,8.8,NA,NA,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6223,12.6,NA,NA,12.8,NA,NA,13.1,NA,NA,12.9,NA,NA,13.2,NA,NA,13.7,NA,NA,15.0,NA,NA,18.7,NA,NA
1,Bu,6224,16.0,NA,NA,19.0,NA,NA,22.7,NA,NA,25.1,NA,NA,27.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6225,8.5,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6226,9.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6227,6.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6228,15.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6229,6.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6230,20.5,NA,NA,23.8,NA,NA,27.8,NA,NA,31.0,NA,NA,33.5,NA,NA,36.2,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,6301,16.4,NA,NA,17.7,NA,NA,18.9,NA,NA,20.1,NA,NA,21.2,NA,NA,21.9,NA,NA,23.5,1,NA,NA,NA,NA
1,Bu,6302,11.2,NA,NA,11.2,NA,NA,11.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6303,11.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6304,8.4,NA,NA,8.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6305,14.0,NA,NA,14.0,NA,NA,14.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6306,20.2,NA,NA,22.8,NA,NA,25.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6307,9.0,NA,NA,9.0,NA,NA,9.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6308,11.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6309,13.6,NA,NA,14.5,NA,NA,15.1,NA,NA,16.0,NA,NA,17.5,NA,22.0,19.2,NA,NA,21.9,NA,NA,25.9,NA,NA
1,Bu,6310,10.8,NA,NA,11.0,NA,NA,11.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6311,21.5,NA,NA,24.7,NA,NA,28.6,NA,NA,31.3,NA,NA,35.1,NA,NA,36.5,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,6312,13.6,NA,NA,13.9,NA,NA,14.4,NA,NA,15.2,NA,NA,15.6,NA,NA,15.9,NA,NA,17.0,NA,NA,19.0,NA,NA
1,Bu,6313,19.0,NA,NA,21.4,NA,NA,25.2,NA,NA,29.8,NA,NA,35.0,NA,NA,40.0,NA,NA,47.0,NA,NA,52.3,NA,NA
1,Bu,6314,12.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6315,23.5,NA,NA,26.4,NA,NA,30.5,NA,NA,34.4,NA,NA,39.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6316,18.2,NA,NA,19.3,NA,NA,22.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6317,8.6,NA,NA,8.4,NA,NA,8.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6318,16.3,NA,NA,18.9,NA,NA,23.0,NA,NA,26.8,NA,NA,29.9,NA,26.5,33.2,NA,27.4,35.0,2,28.5,NA,NA,NA
1,Bu,6401,9.7,NA,NA,9.4,NA,NA,9.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6402,14.2,NA,NA,14.7,NA,NA,15.2,NA,NA,15.3,NA,NA,15.2,NA,NA,16.3,NA,23.0,17.4,NA,NA,19.5,NA,NA
1,Bu,6403,13.6,NA,NA,14.5,NA,NA,15.4,NA,NA,15.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6404,14.1,NA,NA,15.9,NA,NA,18.2,NA,NA,20.5,NA,NA,22.7,NA,NA,25.4,NA,27.8,28.0,NA,NA,31.3,NA,NA
1,Bu,6405,9.1,NA,NA,9.0,NA,NA,9.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6406,15.2,NA,NA,17.0,NA,NA,19.7,NA,NA,21.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6407,7.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6408,13.2,NA,NA,15.6,NA,NA,18.9,NA,NA,22.2,NA,NA,25.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6409,14.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6410,17.0,NA,NA,19.9,NA,NA,23.6,NA,NA,27.6,NA,NA,32.2,NA,NA,36.3,NA,29.5,40.5,NA,29.9,44.6,NA,NA
1,Bu,6411,11.7,NA,NA,12.0,NA,NA,12.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6412,18.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6413,8.8,NA,NA,8.8,NA,NA,9.1,NA,NA,11.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6414,14.8,NA,NA,14.3,NA,NA,23.2,NA,NA,27.7,NA,NA,31.6,NA,NA,34.7,NA,30.2,37.3,2,30.5,NA,NA,NA
1,Bu,6415,19.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6416,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6417,12.1,NA,NA,13.5,NA,NA,14.0,NA,NA,14.1,NA,NA,14.2,NA,NA,14.7,NA,17.6,15.7,NA,NA,17.9,NA,16.9
1,Bu,6501,7.5,NA,NA,7.7,NA,NA,7.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6502,17.0,NA,NA,20.8,NA,NA,26.2,NA,NA,30.4,NA,NA,34.7,NA,NA,37.6,NA,NA,41.1,NA,NA,43.2,NA,NA
1,Bu,6503,7.6,NA,NA,7.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6504,10.0,NA,NA,10.2,NA,NA,10.3,NA,NA,10.4,NA,NA,10.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6505,8.2,NA,NA,8.3,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6506,28.2,NA,NA,30.6,NA,NA,34.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6507,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6508,25.8,NA,NA,29.2,NA,19.0,34.2,NA,NA,38.6,NA,NA,42.5,NA,NA,44.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,6509,12.1,NA,NA,12.3,NA,NA,12.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6510,10.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6511,11.4,NA,NA,11.6,NA,NA,11.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6512,14.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6513,11.0,NA,NA,10.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,6514,18.8,NA,NA,21.4,NA,NA,24.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7001,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7002,19.0,NA,NA,21.0,NA,NA,23.2,NA,NA,23.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7003,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7004,21.4,NA,NA,24.9,NA,NA,29.8,NA,NA,34.7,NA,25.5,39.6,NA,29.0,42.9,NA,NA,45.9,2,NA,NA,NA,NA
1,Bu,7005,11.4,NA,NA,11.6,NA,NA,11.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7006,23.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7007,9.3,NA,NA,9.8,NA,NA,10.3,NA,NA,10.3,NA,NA,10.5,NA,NA,10.4,NA,NA,10.8,NA,NA,10.7,NA,NA
1,Bu,7008,7.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7009,10.2,NA,NA,10.4,NA,NA,10.4,NA,NA,10.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7010,12.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7011,14.4,NA,NA,17.0,NA,NA,20.2,NA,NA,23.8,NA,22.0,27.0,NA,25.5,30.3,NA,NA,32.2,NA,30.5,35.3,NA,NA
1,Bu,7012,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7013,15.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7014,21.0,NA,NA,24.0,NA,NA,28.3,NA,NA,31.2,NA,NA,34.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7101,10.5,NA,NA,10.6,NA,NA,10.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7102,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7103,16.0,NA,NA,17.8,NA,NA,20.8,NA,NA,23.0,NA,NA,26.5,NA,NA,29.8,NA,NA,32.6,2,NA,NA,NA,NA
1,Bu,7104,12.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7105,22.3,NA,NA,26.8,NA,NA,32.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7106,9.1,NA,NA,9.6,NA,NA,10.2,NA,NA,10.1,NA,NA,10.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7107,12.2,NA,NA,12.2,NA,NA,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7108,6.8,NA,NA,6.4,NA,NA,6.8,NA,NA,7.5,NA,NA,8.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7109,18.0,NA,NA,20.6,NA,NA,23.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7110,19.5,NA,NA,22.3,NA,NA,26.5,NA,NA,30.9,NA,NA,35.4,NA,NA,38.6,NA,NA,40.3,NA,30.3,42.4,NA,NA
1,Bu,7111,10.9,NA,NA,11.3,NA,NA,11.3,NA,13.6,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7112,23.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7113,22.4,NA,NA,26.4,NA,NA,31.3,NA,NA,35.1,NA,NA,38.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7114,8.4,NA,NA,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7201,10.2,NA,NA,11.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7202,15.2,NA,NA,15.1,NA,NA,15.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7203,21.8,NA,NA,25.6,NA,NA,31.3,NA,NA,36.1,NA,NA,39.6,NA,NA,41.0,NA,NA,42.5,2,NA,NA,NA,NA
1,Bu,7204,10.3,NA,NA,10.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7205,9.3,NA,NA,9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7206,24.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7207,22.6,NA,NA,25.6,NA,NA,28.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7208,16.2,NA,NA,18.9,NA,NA,19.5,NA,NA,20.1,NA,NA,19.9,NA,NA,20.0,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,7209,22.2,NA,NA,24.8,NA,NA,29.5,NA,NA,34.2,NA,NA,37.9,NA,NA,40.0,NA,NA,43.0,NA,NA,46.3,NA,NA
1,Bu,7210,9.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7301,8.0,NA,NA,8.2,NA,NA,8.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7302,19.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7303,11.0,NA,NA,11.2,NA,NA,11.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7304,24.4,NA,NA,28.0,NA,NA,32.1,NA,NA,36.1,NA,NA,39.4,NA,NA,42.2,NA,NA,45.0,NA,NA,47.7,NA,NA
1,Bu,7305,7.4,NA,NA,8.8,NA,NA,9.1,NA,NA,9.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7306,18.8,NA,NA,19.6,NA,NA,22.9,NA,NA,24.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7307,7.5,NA,NA,7.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7308,19.8,NA,NA,22.8,NA,NA,27.8,NA,NA,31.4,NA,NA,36.4,NA,NA,40.8,NA,NA,43.7,NA,NA,47.4,NA,28.6
1,Bu,7309,12.3,NA,NA,14.4,NA,NA,15.6,NA,NA,16.2,7,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7310,18.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7311,10.8,NA,NA,10.8,NA,NA,10.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7312,16.7,NA,NA,18.0,NA,NA,18.2,NA,NA,18.6,NA,NA,19.0,NA,NA,20.7,NA,NA,22.7,NA,23.8,24.9,NA,NA
1,Bu,7313,21.6,NA,NA,24.2,NA,NA,27.3,NA,NA,30.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7401,9.8,NA,NA,9.8,NA,NA,10.2,NA,NA,9.9,NA,NA,10.2,NA,NA,12.0,NA,NA,15.0,NA,NA,18.4,NA,NA
1,Bu,7402,8.3,NA,NA,8.4,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7403,25.4,NA,NA,30.7,NA,NA,37.3,NA,NA,43.2,NA,NA,48.6,2,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7404,16.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7405,17.8,NA,NA,23.0,NA,NA,29.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7406,13.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7407,11.4,NA,NA,12.6,NA,NA,13.5,NA,NA,14.6,NA,NA,15.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7408,11.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7409,13.9,NA,NA,15.2,NA,NA,16.3,NA,NA,17.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7410,19.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7501,16.3,NA,NA,17.6,NA,NA,20.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7502,8.6,NA,NA,8.6,NA,NA,9.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7503,22.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7504,9.0,NA,NA,9.4,NA,NA,9.6,NA,NA,9.8,NA,NA,9.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7505,17.9,NA,NA,19.8,NA,NA,22.5,NA,NA,24.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7506,16.2,NA,NA,17.3,NA,NA,18.6,NA,NA,18.9,NA,NA,19.7,NA,NA,19.9,NA,25.0,21.3,NA,NA,21.6,NA,NA
1,Bu,7507,17.8,NA,NA,20.4,NA,NA,24.2,NA,NA,26.6,NA,NA,29.7,NA,NA,31.9,NA,NA,33.8,NA,NA,34.9,NA,NA
1,Bu,7508,12.8,NA,NA,12.5,NA,NA,12.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7509,12.6,NA,NA,13.2,NA,NA,13.6,NA,NA,13.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7510,16.4,NA,NA,17.4,NA,NA,18.6,NA,NA,19.8,NA,NA,20.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7511,16.0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,7512,23.9,NA,NA,28.8,NA,NA,35.4,NA,NA,41.4,NA,NA,47.3,NA,NA,50.9,NA,NA,52.5,NA,NA,59.6,NA,NA
1,Bu,7513,9.2,NA,NA,9.1,NA,NA,9.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8001,14.8,NA,NA,16.1,NA,NA,17.0,NA,NA,18.2,NA,NA,19.0,NA,NA,19.2,NA,NA,19.7,NA,NA,19.9,NA,NA
1,Bu,8002,11.2,NA,NA,12.8,NA,NA,14.4,NA,NA,14.6,NA,NA,14.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8003,14.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8004,10.4,NA,NA,10.6,NA,NA,10.9,NA,NA,10.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8005,18.5,NA,NA,20.7,NA,NA,23.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8006,13.2,NA,NA,13.1,NA,NA,13.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8007,16.2,NA,NA,17.0,NA,NA,18.2,NA,NA,18.6,NA,NA,18.7,NA,NA,18.6,NA,NA,17.4,NA,NA,17.8,NA,NA
1,Bu,8008,14.3,NA,NA,15.2,NA,NA,16.8,NA,NA,17.8,NA,NA,18.6,NA,NA,18.6,NA,NA,19.0,NA,NA,19.4,NA,NA
1,Bu,8009,12.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8010,13.4,NA,NA,14.4,NA,NA,15.7,NA,NA,16.6,NA,NA,16.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8011,7.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8012,12.0,NA,NA,12.8,NA,NA,13.8,NA,NA,14.0,NA,NA,14.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8013,10.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8014,9.0,NA,NA,8.8,NA,NA,8.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8015,16.2,NA,NA,17.6,NA,NA,20.1,NA,NA,22.2,NA,NA,25.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8016,17.9,NA,NA,20.0,NA,NA,21.1,NA,NA,26.5,NA,NA,29.8,NA,NA,32.2,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,8017,7.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8018,16.1,NA,NA,16.2,NA,NA,16.5,NA,NA,17.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8019,10.6,NA,NA,10.3,NA,NA,10.7,NA,NA,9.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8020,13.2,NA,NA,15.8,NA,NA,18.6,NA,NA,22.7,NA,NA,27.2,NA,NA,29.8,NA,NA,32.0,NA,NA,34.0,NA,NA
1,Bu,8021,11.0,NA,NA,11.1,NA,NA,11.1,NA,NA,11.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8022,8.4,NA,NA,8.4,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8023,19.3,NA,NA,23.0,NA,NA,27.6,NA,NA,32.6,NA,24.0,36.8,NA,29.0,39.3,NA,NA,41.7,NA,28.9,43.7,NA,NA
1,Bu,8101,13.4,NA,NA,14.6,NA,NA,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,8102,8.1,NA,NA,8.0,NA,NA,8.5,NA,NA,9.2,NA,NA,9.3,NA,NA,9.4,NA,NA,9.9,5,NA,NA,NA,NA
