Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,1803,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1804,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1805,7.4,NA,NA,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1806,12.2,NA,NA,12.6,NA,NA,13.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1807,13.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1808,7.2,NA,NA,6.8,NA,NA,6.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1809,15.8,NA,NA,17.5,NA,NA,19.9,NA,NA,21.8,NA,NA,23.3,NA,NA,24.1,NA,NA,25.0,NA,NA,25.5,NA,NA
1,Bu,1810,18.6,NA,NA,19.4,NA,NA,20.1,NA,NA,20.4,NA,NA,20.4,NA,NA,20.3,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,1811,8.6,NA,NA,8.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1812,8.1,NA,NA,8.4,NA,NA,8.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1813,13.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1814,12.5,NA,NA,16.7,NA,NA,16.7,NA,NA,18.3,NA,NA,19.9,NA,26.0,21.1,NA,NA,22.3,NA,NA,22.9,NA,NA
1,Bu,1815,14.0,NA,NA,16.7,NA,NA,20.2,NA,NA,21.5,NA,NA,23.1,NA,25.0,24.0,NA,NA,25.0,NA,NA,25.9,NA,NA
1,Bu,1816,15.1,NA,NA,16.2,NA,NA,17.2,NA,NA,17.8,NA,NA,18.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1817,14.8,NA,NA,16.2,NA,NA,17.7,NA,NA,18.5,NA,NA,18.8,NA,NA,18.8,NA,NA,18.7,NA,NA,19.1,NA,NA
1,Bu,1818,11.8,NA,NA,11.6,NA,NA,11.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1819,16.8,NA,NA,17.6,NA,NA,21.3,NA,NA,23.6,NA,NA,26.0,NA,NA,27.6,NA,NA,29.3,NA,NA,29.7,NA,NA
1,Bu,1820,7.8,NA,NA,7.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1821,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1822,11.5,NA,NA,11.6,NA,NA,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1823,28.1,NA,NA,31.2,NA,NA,35.9,NA,NA,40.2,NA,NA,42.5,NA,NA,44.7,NA,NA,47.0,NA,NA,48.0,NA,NA
1,Bu,1824,12.6,NA,NA,12.4,NA,NA,12.6,NA,NA,12.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1901,8.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1902,12.6,NA,NA,12.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1903,8.4,NA,NA,8.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1904,13.0,NA,NA,14.6,NA,NA,15.8,NA,NA,16.0,NA,NA,16.0,NA,16.0,16.0,NA,NA,16.1,NA,NA,16.1,NA,NA
1,Bu,1905,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1906,9.6,NA,NA,9.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1907,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1908,8.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1909,11.0,NA,NA,11.2,NA,NA,11.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1910,11.2,NA,NA,10.9,NA,NA,11.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1911,10.3,NA,NA,10.3,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1912,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1913,8.6,NA,NA,8.6,NA,NA,8.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1914,7.1,NA,NA,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1915,23.1,NA,NA,25.4,NA,NA,30.2,NA,NA,32.7,NA,NA,35.4,NA,NA,36.6,NA,NA,38.7,NA,29.4,39.4,NA,NA
1,Bu,1916,14.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1917,8.0,NA,NA,8.0,NA,NA,7.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1918,10.2,NA,NA,10.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1919,18.8,NA,NA,23.7,NA,NA,29.2,NA,NA,34.6,NA,NA,39.8,NA,NA,42.8,NA,NA,45.6,NA,NA,47.5,NA,NA
1,Bu,1920,11.0,NA,NA,11.0,NA,NA,11.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,1921,21.6,NA,NA,23.9,NA,NA,28.7,NA,NA,32.6,NA,NA,37.1,NA,NA,39.2,NA,NA,41.1,NA,NA,42.0,NA,NA
1,Bu,2601,17.0,NA,NA,19.6,NA,NA,21.6,NA,NA,22.6,NA,NA,23.0,NA,NA,23.5,NA,NA,23.8,NA,NA,24.3,NA,31.2
1,Bu,2602,18.2,NA,NA,22.0,NA,NA,28.0,NA,NA,29.6,NA,NA,33.2,NA,NA,35.4,NA,NA,37.6,NA,NA,38.6,NA,NA
1,Bu,2603,13.4,NA,NA,15.1,NA,NA,17.8,NA,NA,18.6,NA,NA,19.1,NA,NA,18.9,NA,NA,19.2,NA,NA,19.3,NA,NA
1,Bu,2604,7.8,NA,NA,7.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2605,12.7,NA,NA,15.3,NA,NA,19.5,NA,NA,22.0,NA,NA,24.6,NA,NA,26.4,NA,NA,28.3,NA,NA,29.6,NA,NA
1,Bu,2606,8.3,NA,NA,8.4,NA,NA,8.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2607,12.1,NA,NA,13.1,NA,NA,14.0,NA,NA,14.1,NA,NA,14.1,NA,NA,14.0,NA,NA,14.3,NA,NA,15.7,NA,NA
1,Bu,2608,10.8,NA,NA,12.0,NA,NA,14.1,NA,NA,14.9,NA,NA,15.1,NA,NA,15.1,NA,NA,15.1,5,NA,NA,NA,NA
1,Bu,2609,6.0,NA,7.5,5.8,NA,NA,5.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2610,12.4,NA,14.0,14.4,NA,NA,17.4,NA,NA,19.7,NA,NA,21.3,NA,NA,22.4,NA,NA,23.4,NA,27.6,23.9,NA,NA
1,Bu,2611,8.4,NA,NA,8.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2612,18.6,NA,NA,21.2,NA,NA,25.1,NA,NA,28.6,NA,NA,32.8,NA,NA,36.6,NA,NA,41.0,NA,29.5,43.3,NA,32.2
1,Bu,2613,14.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2614,10.8,NA,NA,11.1,NA,NA,11.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2615,6.8,NA,NA,6.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2616,8.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2617,7.0,NA,NA,7.0,NA,NA,7.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2618,17.5,NA,NA,20.6,NA,NA,25.0,NA,NA,28.6,NA,NA,30.3,NA,NA,31.2,NA,NA,32.7,NA,NA,33.0,NA,NA
1,Bu,2619,7.4,NA,NA,7.4,NA,NA,7.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2620,7.1,NA,NA,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2621,11.0,NA,NA,12.0,NA,NA,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2622,10.2,NA,NA,10.2,NA,NA,10.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2623,6.7,NA,NA,6.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2624,12.8,NA,NA,13.5,NA,NA,14.8,NA,NA,14.9,NA,NA,14.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2625,7.2,NA,NA,7.3,NA,NA,7.4,NA,NA,6.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2626,21.8,NA,18.0,25.8,NA,NA,31.6,NA,NA,36.1,NA,NA,40.0,NA,NA,42.2,NA,NA,44.2,NA,NA,45.0,NA,NA
1,Bu,2701,9.0,NA,NA,8.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2702,9.6,NA,NA,10.0,NA,NA,10.0,NA,NA,10.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2703,14.4,NA,NA,16.5,NA,NA,18.9,NA,NA,21.0,NA,NA,23.1,NA,NA,24.0,NA,NA,25.0,NA,NA,25.4,NA,29.9
1,Bu,2704,11.1,NA,NA,11.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2705,11.5,NA,NA,11.6,NA,NA,11.8,NA,16.9,11.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2706,8.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2707,5.2,NA,NA,5.4,NA,NA,5.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2708,8.7,NA,NA,8.6,NA,NA,8.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2709,8.0,NA,NA,7.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2710,8.4,NA,NA,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2711,12.0,NA,NA,13.3,NA,NA,14.8,NA,NA,16.0,NA,NA,16.4,NA,NA,16.5,NA,29.0,16.7,NA,NA,16.7,NA,NA
1,Bu,2712,8.0,NA,NA,8.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2713,8.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2714,15.8,NA,NA,17.6,NA,NA,19.0,NA,NA,22.6,NA,NA,25.3,NA,NA,26.8,NA,NA,28.0,NA,NA,28.9,NA,NA
1,Bu,2715,22.0,NA,NA,25.2,NA,NA,29.8,NA,NA,33.1,NA,NA,37.2,NA,NA,39.8,NA,NA,43.0,NA,NA,45.6,NA,31.9
1,Bu,2716,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2717,6.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2718,6.9,NA,NA,6.8,NA,NA,6.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2719,11.9,NA,NA,11.7,NA,NA,13.1,NA,NA,13.3,NA,NA,13.2,NA,NA,13.0,1,NA,NA,NA,NA,NA,NA,NA
1,Bu,2720,11.5,NA,13.0,12.3,NA,NA,12.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2721,8.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2722,11.2,2,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2723,13.4,NA,NA,14.5,NA,NA,16.9,NA,NA,18.2,NA,21.0,19.7,NA,25.5,21.4,NA,NA,22.1,NA,NA,23.4,NA,NA
1,Bu,2724,7.7,NA,NA,7.5,NA,NA,7.7,NA,NA,7.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2725,15.6,NA,15.5,17.4,NA,NA,19.2,NA,NA,20.8,NA,21.5,22.0,NA,24.5,21.7,NA,NA,23.6,NA,NA,24.0,NA,NA
1,Bu,2726,15.4,NA,NA,16.4,NA,NA,17.4,NA,NA,17.5,NA,NA,17.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2801,15.2,NA,NA,17.2,NA,NA,20.8,NA,NA,24.2,NA,24.5,28.2,NA,28.5,30.9,NA,31.0,33.5,NA,NA,35.1,NA,33.0
1,Bu,2802,5.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2803,16.7,NA,NA,18.7,NA,NA,21.3,NA,NA,23.4,NA,NA,25.1,NA,NA,26.6,NA,NA,28.1,NA,NA,29.4,NA,NA
1,Bu,2804,7.0,NA,NA,7.0,NA,NA,7.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2805,16.0,NA,NA,17.4,NA,NA,18.8,NA,NA,19.6,NA,22.0,19.7,NA,23.0,19.8,NA,24.7,20.2,NA,25.0,20.0,NA,NA
1,Bu,2806,12.3,NA,NA,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2807,7.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2808,22.8,NA,NA,24.9,NA,NA,28.4,NA,NA,31.6,NA,26.0,33.8,NA,27.0,35.8,NA,32.0,37.8,NA,NA,38.6,NA,NA
1,Bu,2809,10.2,NA,NA,9.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2810,17.9,NA,NA,20.0,NA,NA,22.2,NA,NA,24.0,NA,23.5,25.2,NA,24.0,25.8,NA,NA,26.7,NA,NA,27.1,NA,NA
1,Bu,2811,12.8,NA,NA,13.8,NA,NA,14.3,NA,NA,14.5,NA,17.0,14.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2812,9.7,NA,NA,9.4,NA,NA,9.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2813,9.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2814,7.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2815,18.8,NA,16.0,21.3,NA,NA,24.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2816,10.6,NA,NA,10.5,NA,NA,10.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2817,21.0,NA,NA,22.3,NA,NA,25.2,NA,NA,27.3,NA,NA,29.6,NA,NA,31.6,NA,NA,33.1,NA,NA,34.4,NA,NA
1,Bu,2818,9.4,NA,NA,9.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2819,13.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2820,20.0,NA,NA,23.3,NA,NA,28.0,NA,NA,32.3,NA,NA,36.4,NA,NA,38.5,NA,NA,39.1,NA,29.4,41.2,NA,NA
1,Bu,2821,11.9,NA,NA,11.8,NA,NA,11.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2822,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2823,7.8,NA,NA,8.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2824,15.2,NA,NA,15.4,NA,NA,15.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2825,10.4,NA,NA,10.0,NA,NA,9.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2826,6.6,NA,NA,6.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2827,17.2,NA,NA,20.3,NA,NA,24.3,NA,NA,26.3,NA,NA,27.3,NA,NA,27.5,NA,NA,27.8,NA,NA,28.1,NA,NA
1,Bu,2828,17.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2829,8.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2901,14.2,NA,NA,14.7,NA,NA,14.7,NA,NA,15.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2902,23.0,NA,NA,26.1,NA,NA,32.2,NA,NA,37.3,NA,NA,42.2,NA,NA,44.3,NA,NA,46.9,NA,NA,48.7,NA,NA
1,Bu,2903,6.6,NA,NA,6.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2904,13.0,NA,NA,13.7,NA,NA,14.2,NA,NA,14.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2905,9.8,NA,NA,9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2906,13.6,NA,NA,13.6,NA,NA,13.7,NA,NA,14.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2907,15.2,NA,NA,16.2,NA,NA,16.7,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2908,11.0,NA,NA,10.9,NA,NA,11.1,NA,NA,11.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2909,14.7,NA,NA,15.8,NA,NA,17.3,NA,NA,18.2,NA,NA,18.9,NA,NA,19.1,NA,NA,19.3,NA,NA,19.4,NA,NA
1,Bu,2910,12.1,NA,NA,12.5,NA,NA,12.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2911,10.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2912,10.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2913,20.7,NA,NA,22.4,NA,NA,24.1,NA,NA,25.6,NA,NA,26.7,NA,NA,27.0,NA,NA,27.3,NA,NA,27.2,NA,NA
1,Bu,2914,8.2,NA,NA,8.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2915,13.7,NA,NA,13.8,NA,NA,14.1,NA,NA,14.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2916,23.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2917,15.2,NA,NA,16.7,NA,NA,18.4,NA,NA,18.6,NA,NA,18.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2918,9.0,NA,NA,8.9,NA,NA,8.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2919,9.0,NA,NA,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2920,12.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2921,8.8,NA,NA,8.8,NA,NA,8.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,2922,17.3,NA,NA,19.6,NA,NA,22.8,NA,NA,25.4,NA,NA,27.4,NA,NA,28.7,NA,NA,30.7,NA,NA,31.5,NA,NA
1,Bu,2923,17.6,NA,NA,19.5,NA,NA,22.6,NA,NA,25.4,NA,NA,27.5,NA,27.0,29.2,NA,NA,30.8,NA,30.9,32.0,NA,NA
1,Bu,3601,17.0,NA,NA,19.6,NA,NA,23.8,NA,NA,27.5,NA,NA,31.9,NA,NA,35.6,NA,NA,39.3,NA,NA,42.2,NA,32.0
1,Bu,3602,8.8,NA,NA,8.9,NA,NA,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3603,8.6,NA,NA,8.3,NA,NA,8.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3604,11.2,NA,NA,12.3,NA,NA,13.1,NA,NA,13.1,NA,NA,13.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3605,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3606,9.3,NA,NA,9.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3607,12.4,NA,NA,13.6,NA,NA,15.1,NA,NA,16.0,NA,NA,16.4,NA,NA,16.5,NA,NA,16.7,NA,NA,16.9,NA,NA
1,Bu,3608,7.2,NA,NA,7.1,NA,NA,7.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3609,7.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3610,9.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3611,22.1,NA,NA,26.2,NA,NA,31.7,NA,NA,36.8,NA,NA,42.1,NA,NA,45.6,NA,NA,49.2,NA,30.3,51.5,NA,NA
1,Bu,3612,11.5,NA,NA,12.6,NA,NA,14.5,NA,NA,15.7,NA,NA,16.6,NA,NA,16.8,NA,22.4,17.2,NA,NA,17.4,NA,NA
1,Bu,3613,7.0,NA,NA,6.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3614,19.4,NA,NA,20.8,NA,NA,25.3,NA,NA,29.0,NA,NA,32.1,NA,NA,34.0,NA,NA,36.1,NA,NA,37.5,NA,NA
1,Bu,3615,10.7,NA,NA,10.4,NA,NA,10.8,5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3616,11.4,NA,NA,11.4,NA,NA,11.8,NA,NA,11.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
