Bestandeseinheit,Baumart,Baumnummer,D_1957,Aus_1957,H_1957,D_1963,Aus_1963,H_1963,D_1972,Aus_1972,H_1972,D_1982,Aus_1982,H_1982,D_1992,Aus_1992,H_1992,D_2000,Aus_2000,H_2000,D_2008,Aus_2008,H_2008,D_2016,Aus_2016,H_2016
1,Bu,3709,9.0,NA,NA,9.2,NA,NA,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3710,13.3,NA,NA,13.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3711,11.6,NA,NA,11.4,NA,NA,11.8,1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3712,5.4,NA,NA,5.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3713,21.9,NA,NA,24.2,NA,NA,28.8,NA,NA,34.6,NA,NA,39.3,NA,NA,42.5,NA,NA,45.3,NA,30.4,47.7,NA,NA
1,Bu,3714,12.7,NA,NA,12.6,NA,NA,13.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3715,8.0,NA,NA,7.7,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3716,14.4,NA,NA,14.2,NA,NA,15.5,NA,NA,15.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3717,24.4,NA,NA,27.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3718,10.0,NA,NA,10.2,NA,NA,10.6,1,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3719,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3720,11.2,NA,NA,11.1,NA,NA,12.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3801,19.2,NA,NA,20.0,2,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3802,12.8,NA,NA,13.8,NA,NA,16.2,NA,NA,18.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3803,8.6,NA,NA,8.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3804,14.4,NA,NA,14.7,NA,NA,15.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3805,19.8,NA,NA,22.1,NA,NA,26.6,NA,NA,31.2,NA,24.5,35.1,NA,28.0,37.4,NA,NA,39.3,NA,NA,40.9,NA,NA
1,Bu,3806,15.0,NA,NA,15.6,2,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3807,9.8,NA,NA,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3808,9.2,NA,NA,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3809,20.5,NA,NA,22.8,NA,NA,27.8,NA,NA,33.2,NA,NA,38.0,NA,NA,41.2,NA,NA,43.7,NA,NA,45.5,NA,NA
1,Bu,3810,13.8,NA,NA,13.6,NA,NA,15.0,NA,NA,15.0,7,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3811,7.0,NA,NA,7.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3812,20.0,NA,NA,22.0,NA,NA,25.2,NA,NA,27.3,NA,NA,30.0,NA,NA,31.4,NA,NA,33.1,2,NA,NA,NA,NA
1,Bu,3813,13.3,NA,NA,13.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3814,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3815,15.0,NA,NA,15.2,NA,NA,15.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3816,17.7,NA,NA,19.6,NA,NA,20.2,NA,NA,21.4,NA,NA,21.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3817,11.2,NA,NA,11.4,NA,NA,11.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3818,22.1,NA,NA,25.4,NA,NA,30.6,NA,NA,35.4,NA,NA,40.0,NA,NA,44.0,NA,NA,47.5,NA,15.9,50.0,NA,NA
1,Bu,3819,8.8,NA,NA,8.8,NA,NA,8.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3901,14.4,NA,NA,16.6,NA,NA,19.1,NA,NA,21.2,NA,NA,23.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3902,7.4,NA,NA,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3903,14.6,NA,NA,15.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3904,23.5,NA,NA,26.6,NA,NA,30.8,NA,NA,34.2,NA,NA,38.3,NA,NA,41.7,NA,NA,44.5,NA,NA,46.2,NA,NA
1,Bu,3905,9.3,NA,NA,9.0,NA,NA,10.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3906,20.8,NA,NA,23.6,NA,NA,28.5,NA,NA,31.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3907,7.8,NA,NA,7.6,NA,NA,8.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3908,9.0,NA,NA,8.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3909,9.8,NA,NA,9.6,NA,NA,9.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3910,11.8,NA,NA,12.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3911,6.4,NA,NA,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3912,11.1,NA,NA,11.0,NA,NA,11.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3913,6.9,NA,NA,6.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3914,11.9,NA,NA,11.6,NA,NA,12.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3915,16.6,NA,NA,18.0,NA,NA,20.1,NA,NA,21.1,NA,NA,22.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3916,16.8,NA,NA,17.5,NA,NA,19.0,NA,NA,19.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,3917,8.6,NA,NA,8.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4501,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4502,17.8,NA,NA,19.8,NA,NA,22.7,NA,NA,25.5,NA,NA,27.8,NA,27.0,28.9,NA,NA,30.1,NA,NA,30.8,NA,NA
1,Bu,4503,12.2,NA,NA,13.0,NA,NA,13.5,NA,NA,13.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4504,11.4,NA,NA,10.4,NA,NA,10.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4505,16.1,NA,NA,15.9,2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4506,8.9,NA,NA,8.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4507,11.0,NA,NA,10.8,2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4508,9.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4509,10.0,NA,NA,9.7,NA,NA,10.0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4510,23.8,NA,NA,26.4,NA,NA,30.6,NA,NA,35.8,NA,NA,40.7,NA,NA,44.3,NA,NA,47.6,NA,NA,50.9,NA,NA
1,Bu,4511,21.9,NA,NA,23.4,NA,NA,26.9,NA,NA,29.8,NA,NA,31.8,NA,NA,33.5,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,4512,9.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4513,9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4514,16.8,NA,NA,19.0,NA,NA,22.0,NA,NA,24.4,NA,NA,26.8,NA,NA,27.8,NA,NA,29.2,NA,NA,30.3,NA,NA
1,Bu,4515,15.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4516,17.4,NA,NA,19.7,NA,NA,22.6,NA,NA,25.8,NA,NA,29.4,NA,NA,32.2,NA,NA,34.7,NA,NA,36.5,NA,NA
1,Bu,4517,6.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4518,7.1,NA,NA,7.0,NA,NA,7.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4519,16.9,NA,NA,18.2,NA,NA,20.4,NA,NA,22.0,7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4520,7.0,NA,NA,6.7,NA,NA,7.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4521,21.2,NA,NA,23.3,NA,NA,27.9,NA,NA,31.7,NA,NA,36.0,NA,NA,38.4,NA,NA,40.9,NA,29.7,42.4,NA,NA
1,Bu,4522,12.0,NA,NA,12.0,NA,NA,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4523,16.4,NA,NA,18.2,NA,NA,20.6,NA,NA,24.0,NA,NA,27.4,NA,NA,30.0,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,4524,7.2,NA,NA,7.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4525,10.6,NA,NA,10.1,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4526,18.1,NA,NA,20.0,NA,NA,23.6,NA,NA,27.1,NA,NA,30.7,NA,NA,32.2,NA,NA,34.2,NA,NA,36.3,NA,NA
1,Bu,4527,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4528,18.8,NA,NA,20.6,2,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4529,16.8,NA,NA,17.2,NA,NA,19.3,NA,NA,20.5,7,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4530,15.4,NA,NA,16.0,NA,NA,18.0,NA,NA,19.1,NA,NA,20.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4601,16.5,NA,NA,18.2,NA,NA,20.3,NA,NA,21.6,7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4602,15.7,NA,NA,17.8,NA,NA,22.6,NA,NA,27.0,NA,NA,30.9,NA,NA,33.3,NA,NA,35.4,NA,NA,37.5,NA,NA
1,Bu,4603,8.0,NA,NA,7.9,NA,NA,7.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4604,16.2,NA,NA,17.4,NA,NA,19.8,NA,NA,21.0,NA,NA,22.4,NA,NA,23.1,NA,NA,24.4,2,NA,NA,NA,NA
1,Bu,4605,9.4,NA,NA,9.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4606,11.0,NA,NA,11.0,NA,NA,11.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4607,8.1,NA,NA,8.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4608,22.6,NA,NA,24.0,2,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4609,7.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4610,10.1,NA,NA,10.0,NA,NA,10.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4611,8.6,NA,NA,8.5,NA,NA,9.3,NA,NA,9.6,7,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4612,6.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4613,17.8,NA,NA,19.1,NA,NA,23.1,NA,NA,26.8,NA,NA,30.1,NA,NA,32.6,NA,NA,34.6,NA,NA,36.6,NA,NA
1,Bu,4614,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4615,18.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4616,8.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4617,7.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4618,9.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4619,14.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4620,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4621,12.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4622,13.4,NA,NA,15.0,NA,NA,17.6,NA,NA,19.8,NA,NA,21.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4623,14.2,NA,NA,15.0,2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4624,14.0,NA,NA,14.3,NA,NA,16.2,NA,NA,17.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4625,13.4,NA,NA,14.2,NA,NA,15.2,NA,NA,16.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4626,17.4,NA,NA,18.2,NA,NA,20.3,NA,NA,21.9,NA,NA,23.7,NA,NA,25.7,NA,NA,27.3,NA,NA,29.6,NA,28.6
1,Bu,4627,9.4,NA,NA,9.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4701,9.6,NA,NA,9.4,NA,NA,9.6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4702,19.0,NA,NA,20.9,NA,NA,23.7,NA,NA,25.4,NA,NA,27.2,NA,NA,28.1,NA,NA,29.2,2,25.1,NA,NA,NA
1,Bu,4703,7.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4704,18.2,NA,NA,21.0,NA,NA,24.2,NA,NA,28.2,NA,NA,32.5,NA,NA,35.6,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,4705,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4706,14.8,NA,NA,15.8,NA,NA,18.1,NA,NA,19.4,NA,NA,20.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4707,17.7,NA,NA,18.2,2,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4708,15.6,NA,NA,16.0,NA,NA,18.2,NA,NA,19.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4709,17.4,NA,NA,20.4,NA,NA,23.3,NA,NA,25.9,NA,NA,28.7,NA,NA,30.1,NA,NA,32.8,NA,NA,34.5,NA,NA
1,Bu,4710,13.0,NA,14.0,13.9,NA,NA,15.1,NA,15.1,15.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4711,19.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4712,21.4,NA,NA,23.4,NA,NA,28.1,NA,NA,32.4,NA,NA,36.5,NA,NA,39.3,NA,NA,42.1,NA,NA,45.2,NA,33.5
1,Bu,4713,16.2,NA,NA,16.6,NA,NA,17.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4714,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4715,6.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4801,25.8,NA,NA,29.8,2,22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4802,8.5,NA,NA,8.4,NA,NA,8.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4803,16.2,NA,NA,16.6,NA,NA,18.3,NA,NA,19.3,NA,NA,19.9,7,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4804,17.8,NA,NA,19.4,NA,NA,21.9,NA,NA,25.6,NA,NA,27.6,NA,NA,28.8,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,4805,13.8,NA,NA,13.9,NA,NA,14.2,5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4806,16.9,NA,NA,17.6,NA,NA,19.3,NA,NA,20.8,NA,NA,21.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4807,17.8,NA,NA,19.2,NA,NA,21.8,NA,NA,23.6,NA,NA,25.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4808,28.3,NA,18.5,29.6,NA,NA,32.4,NA,NA,35.8,NA,28.5,39.0,NA,28.5,41.3,NA,NA,44.2,NA,31.8,45.5,NA,31.8
1,Bu,4809,13.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4810,16.6,NA,NA,16.6,NA,NA,17.0,NA,NA,17.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4811,18.2,NA,16.0,18.4,NA,NA,18.1,NA,NA,18.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4812,23.3,NA,18.0,26.8,NA,NA,30.9,NA,NA,34.5,NA,27.5,38.6,NA,29.5,40.2,NA,NA,43.5,NA,30.2,45.9,NA,NA
1,Bu,4813,18.1,NA,NA,18.3,NA,NA,19.8,NA,NA,19.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4814,18.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4815,19.4,NA,NA,20.8,2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4816,24.8,NA,18.5,28.6,NA,NA,33.7,NA,NA,38.2,NA,NA,42.4,NA,NA,45.0,NA,NA,47.8,NA,NA,49.4,NA,NA
1,Bu,4817,16.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4818,16.2,NA,NA,17.3,NA,NA,19.7,NA,NA,21.3,NA,NA,21.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4901,10.6,NA,NA,10.2,NA,NA,10.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4902,12.2,NA,NA,11.9,NA,NA,12.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4903,11.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4904,27.2,NA,NA,29.6,NA,NA,33.9,NA,NA,37.5,NA,NA,41.1,NA,NA,42.2,3,NA,NA,NA,NA,NA,NA,NA
1,Bu,4905,12.8,NA,NA,12.8,NA,NA,12.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4906,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4907,16.2,NA,NA,17.2,NA,NA,18.7,NA,NA,19.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4908,13.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4909,13.8,NA,NA,14.8,NA,NA,16.3,NA,NA,16.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4910,14.4,NA,NA,16.9,NA,NA,21.5,NA,NA,24.2,NA,NA,26.5,NA,NA,27.5,NA,NA,27.7,NA,NA,28.7,NA,NA
1,Bu,4911,6.4,NA,NA,6.3,NA,NA,6.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4912,15.2,NA,NA,16.2,NA,NA,17.4,NA,NA,17.8,7,22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,4913,15.1,NA,NA,16.6,NA,NA,20.1,NA,NA,21.8,NA,23.5,24.7,NA,NA,24.8,NA,NA,25.9,NA,NA,27.0,NA,NA
