Bestandeseinheit,Baumart,Baumnummer,D_1958,Aus_1958,H_1958,D_1964,Aus_1964,H_1964,D_1974,Aus_1974,H_1974,D_1981,Aus_1981,H_1981,D_1992,Aus_1992,H_1992,D_2001,Aus_2001,H_2001,D_2008,Aus_2008,H_2008,D_2011,Aus_2011,H_2011,D_2015,Aus_2015,H_2015
1,Bu,286,15.7,NA,NA,18.0,NA,NA,21.1,NA,NA,22.8,NA,NA,24.9,NA,NA,25.9,NA,NA,27.2,NA,NA,26.8,NA,NA,26.7,NA,NA
1,Bu,287,9.6,NA,NA,9.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,288,10.9,NA,NA,11.0,NA,NA,10.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,289,7.3,NA,NA,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,290,20.4,NA,NA,24.2,NA,NA,29.8,NA,NA,32.3,NA,NA,37.3,NA,NA,41.0,NA,NA,44.0,NA,NA,45.0,NA,NA,46.4,NA,NA
1,Bu,291,11.4,NA,NA,11.4,NA,NA,11.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Ah,292,23.8,NA,NA,26.8,NA,NA,30.7,NA,NA,33.0,NA,NA,35.4,NA,NA,36.3,NA,NA,36.9,NA,NA,36.5,NA,NA,36.7,NA,NA
1,Bu,293,17.6,NA,NA,20.1,NA,NA,23.7,NA,NA,25.6,NA,NA,28.2,NA,NA,30.2,NA,NA,31.7,NA,NA,31.8,NA,NA,32.8,NA,NA
1,Bu,294,9.4,NA,NA,9.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,295,21.4,NA,NA,25.4,NA,NA,31.0,NA,NA,33.2,NA,NA,37.6,NA,NA,40.8,NA,NA,43.5,NA,NA,43.5,NA,NA,44.1,NA,NA
3,El,296,23.6,NA,NA,24.5,NA,NA,24.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,297,19.5,NA,NA,22.1,NA,NA,27.3,NA,NA,30.4,NA,NA,35.9,NA,NA,39.1,NA,NA,41.3,NA,NA,42.3,NA,NA,43.2,NA,NA
1,Bu,298,11.2,NA,NA,11.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,299,22.6,NA,NA,25.7,NA,NA,30.8,NA,NA,33.4,NA,NA,38.3,NA,NA,41.4,NA,NA,44.1,NA,NA,44.8,NA,NA,46.2,NA,NA
1,Bu,300,15.2,NA,NA,16.0,NA,NA,16.2,NA,NA,16.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,301,8.8,NA,NA,9.0,NA,NA,8.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,302,18.6,NA,NA,21.0,NA,NA,24.0,NA,NA,25.2,NA,NA,24.9,NA,NA,25.2,NA,NA,25.5,NA,NA,26.0,NA,NA,25.5,NA,NA
1,Bu,303,13.3,NA,NA,14.4,NA,NA,14.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,304,9.2,NA,NA,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Ah,305,11.2,NA,NA,12.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,306,11.2,NA,NA,12.8,NA,NA,12.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,307,11.6,NA,NA,12.1,NA,NA,12.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,308,19.2,NA,NA,23.0,NA,NA,28.6,NA,NA,31.6,NA,NA,36.8,NA,NA,39.9,NA,NA,43.2,NA,NA,44.0,NA,NA,44.6,NA,NA
1,Bu,309,13.0,NA,NA,13.8,NA,NA,14.1,NA,NA,14.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,310,8.8,NA,NA,8.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,311,9.9,NA,NA,10.4,NA,NA,9.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,Ah,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
