Bestandeseinheit,Baumart,Baumnummer,D_1958,Aus_1958,H_1958,D_1964,Aus_1964,H_1964,D_1971,Aus_1971,H_1971,D_1981,Aus_1981,H_1981,D_1992,Aus_1992,H_1992,D_2001,Aus_2001,H_2001,D_2008,Aus_2008,H_2008,D_2011,Aus_2011,H_2011,D_2015,Aus_2015,H_2015
1,Bu,147,16.4,NA,NA,17.6,NA,NA,18.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,148,18.4,NA,NA,20.5,NA,NA,23.7,NA,NA,26.4,NA,NA,30.8,NA,NA,33.4,NA,NA,34.8,NA,NA,36.0,NA,NA,36.7,NA,NA
1,Bu,149,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,150,23.0,NA,NA,25.2,NA,NA,28.7,NA,NA,31.6,NA,NA,34.5,NA,NA,36.9,NA,NA,38.0,NA,NA,39.0,NA,NA,39.5,NA,NA
1,Bu,151,20.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,152,9.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,153,20.8,NA,NA,22.6,NA,NA,25.7,NA,NA,28.2,NA,NA,31.4,NA,NA,32.5,NA,NA,33.5,NA,NA,33.8,NA,NA,33.8,NA,NA
1,Bu,154,15.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,155,9.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,156,24.6,NA,NA,27.1,NA,NA,30.1,NA,NA,33.0,NA,NA,36.5,NA,NA,38.8,NA,NA,40.8,NA,NA,41.5,NA,NA,41.9,NA,NA
1,Bu,157,25.0,NA,NA,28.2,NA,NA,32.9,NA,NA,36.0,NA,NA,39.5,NA,NA,42.1,NA,NA,43.3,NA,NA,44.5,NA,NA,44.7,NA,NA
1,Bu,158,10.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,159,14.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,160,11.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,161,13.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,162,20.2,NA,NA,22.7,NA,NA,26.8,NA,NA,30.4,NA,NA,33.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,163,22.5,NA,NA,22.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,164,14.8,NA,NA,15.0,NA,NA,15.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,165,22.2,NA,NA,25.2,NA,NA,29.4,NA,NA,33.4,NA,NA,38.1,NA,NA,42.0,NA,NA,44.2,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,166,8.7,NA,NA,8.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,167,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,168,15.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,169,19.8,NA,NA,22.1,NA,NA,25.7,NA,NA,27.8,NA,NA,31.3,NA,NA,34.2,NA,NA,35.4,NA,NA,35.5,NA,NA,38.1,NA,NA
1,Bu,170,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,171,9.1,NA,NA,9.3,NA,NA,9.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,172,17.5,NA,NA,18.3,NA,NA,19.1,NA,NA,19.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,173,19.0,NA,NA,20.7,NA,NA,22.6,NA,NA,24.2,NA,NA,26.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,174,18.7,NA,NA,20.4,NA,NA,22.5,NA,NA,25.0,NA,NA,28.2,NA,NA,31.4,NA,NA,32.2,NA,NA,33.0,NA,NA,34.4,2,31.5
1,Bu,175,17.8,NA,NA,19.6,NA,NA,21.4,NA,29.0,23.5,NA,31.8,25.2,NA,32.5,26.4,NA,NA,26.5,NA,NA,26.5,NA,NA,26.3,NA,NA
1,Bu,176,19.5,NA,NA,21.0,NA,NA,23.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,177,8.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,178,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,179,20.0,NA,NA,22.0,NA,27.8,24.6,NA,29.6,26.4,NA,32.1,29.1,NA,36.0,31.8,NA,NA,33.1,NA,NA,34.0,NA,NA,35.1,NA,NA
1,Bu,180,22.1,NA,NA,23.4,NA,NA,25.4,NA,29.5,27.2,NA,32.0,29.5,NA,34.5,31.2,NA,NA,32.2,NA,NA,32.8,NA,NA,34.0,NA,NA
1,Bu,181,15.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,182,21.1,NA,25.0,22.6,NA,NA,25.1,NA,NA,27.8,NA,NA,29.7,NA,NA,31.1,NA,NA,31.3,NA,NA,31.3,NA,NA,32.6,NA,NA
1,Bu,183,20.2,NA,23.5,22.9,NA,NA,26.7,NA,NA,29.9,NA,NA,33.2,NA,NA,35.3,NA,NA,35.9,NA,NA,35.8,NA,NA,38.0,NA,NA
1,Bu,184,28.3,NA,25.5,31.4,NA,NA,36.2,NA,NA,40.9,NA,NA,46.2,NA,NA,49.6,NA,NA,50.8,NA,NA,51.0,NA,NA,53.6,NA,41.3
1,Bu,185,24.0,NA,22.5,26.1,NA,NA,28.6,NA,31.2,30.0,NA,35.1,31.4,2,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,186,14.0,NA,NA,14.1,NA,NA,14.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,187,24.9,NA,NA,26.2,NA,27.5,30.9,NA,28.4,33.8,NA,31.1,36.9,NA,33.0,38.5,NA,NA,38.9,NA,NA,39.5,NA,NA,39.2,NA,NA
1,Bu,188,9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,189,13.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,190,20.3,NA,NA,21.8,NA,NA,23.9,NA,NA,25.6,NA,NA,27.6,NA,NA,29.0,NA,NA,29.5,NA,NA,30.0,NA,NA,29.7,NA,34.7
1,Bu,191,20.6,NA,22.0,22.0,NA,NA,24.3,NA,NA,25.9,NA,NA,27.7,NA,NA,28.7,NA,NA,29.4,NA,NA,29.3,NA,38.5,30.3,2,NA
1,Bu,192,24.6,2,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,193,10.1,NA,NA,10.5,NA,NA,10.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,194,22.8,NA,NA,24.8,NA,NA,27.6,NA,NA,30.4,NA,NA,33.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,195,23.2,NA,NA,25.5,NA,NA,29.5,NA,29.6,33.4,NA,31.7,38.3,NA,35.5,41.0,NA,36.3,42.7,NA,38.1,44.0,NA,NA,45.4,NA,NA
1,Bu,196,19.1,NA,NA,20.6,NA,NA,22.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,197,10.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,198,21.2,NA,NA,24.0,NA,26.5,29.3,NA,NA,34.4,NA,NA,40.5,NA,NA,43.9,NA,NA,45.4,NA,NA,46.5,NA,NA,46.8,NA,38.8
1,Bu,199,24.4,2,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,200,18.7,NA,NA,19.8,NA,24.5,20.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,201,9.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,202,11.4,NA,NA,10.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,203,20.0,NA,NA,22.0,NA,NA,25.4,NA,NA,28.8,NA,NA,32.2,NA,36.0,34.5,NA,NA,35.4,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,204,15.4,NA,NA,16.4,NA,NA,17.4,NA,NA,18.0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,205,18.8,NA,NA,19.9,NA,NA,22.2,NA,NA,24.2,NA,NA,27.4,NA,NA,29.5,NA,NA,31.6,NA,NA,31.3,NA,NA,34.2,NA,36.7
1,Bu,206,12.1,NA,NA,12.4,NA,NA,12.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,207,9.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,208,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,209,26.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,210,14.3,NA,NA,14.7,NA,NA,14.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,211,14.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,212,23.4,NA,NA,25.9,NA,NA,29.8,NA,29.7,32.8,NA,32.9,36.0,NA,36.0,37.9,NA,NA,38.7,NA,NA,39.0,NA,NA,39.9,NA,NA
1,Bu,213,21.4,NA,NA,23.8,NA,NA,27.4,NA,NA,29.4,NA,NA,32.1,NA,NA,33.9,NA,NA,34.5,NA,NA,34.8,NA,NA,35.9,2,37.9
1,Bu,214,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,215,8.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,216,14.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,217,26.2,NA,NA,29.8,NA,NA,35.0,NA,NA,40.3,NA,NA,46.4,NA,NA,50.7,NA,NA,53.7,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,218,13.7,NA,NA,14.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,219,27.3,NA,NA,30.1,NA,NA,35.2,NA,NA,38.8,NA,NA,43.2,NA,NA,46.6,NA,NA,48.2,NA,NA,48.8,NA,NA,49.9,NA,39.3
1,Bu,220,7.8,NA,NA,7.7,NA,NA,7.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,221,12.2,NA,NA,13.0,NA,NA,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,222,13.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,223,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,224,20.8,NA,NA,23.0,NA,NA,27.1,NA,NA,30.6,NA,NA,35.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,225,25.8,NA,NA,28.3,NA,NA,32.0,NA,NA,36.2,NA,NA,42.8,NA,NA,46.7,NA,36.2,50.2,NA,40.9,51.3,NA,43.6,53.5,NA,NA
1,Bu,226,16.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,227,18.4,NA,NA,19.6,NA,NA,22.7,NA,NA,25.4,NA,NA,28.9,NA,NA,32.0,NA,NA,33.4,6,NA,NA,NA,NA,NA,NA,NA
1,Bu,228,15.0,NA,NA,15.9,NA,NA,16.1,NA,NA,16.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,229,21.2,NA,NA,23.0,NA,NA,25.3,NA,NA,28.8,NA,NA,34.9,NA,NA,40.2,NA,NA,42.2,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,230,21.8,NA,NA,23.8,NA,NA,27.5,NA,NA,32.0,NA,NA,36.9,NA,NA,41.6,NA,NA,44.5,NA,NA,45.5,NA,NA,47.2,NA,35.0
1,Bu,231,13.8,NA,NA,14.2,NA,NA,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,232,21.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,233,11.4,NA,NA,11.5,NA,NA,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,234,10.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,235,9.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,236,24.2,NA,NA,27.4,NA,NA,32.4,NA,30.8,37.9,NA,34.0,42.9,2,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,237,22.6,NA,NA,25.4,NA,NA,28.3,NA,NA,32.8,NA,NA,38.1,NA,NA,42.0,NA,NA,44.8,NA,NA,45.8,NA,NA,48.0,NA,NA
1,Bu,238,12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,239,18.2,NA,NA,18.0,NA,NA,17.9,NA,24.4,18.2,7,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,240,23.7,NA,NA,26.8,NA,NA,31.4,NA,NA,35.8,NA,NA,41.2,NA,NA,44.4,NA,NA,46.7,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,241,11.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,242,23.8,NA,NA,26.3,NA,NA,29.0,NA,NA,31.7,NA,NA,33.8,NA,NA,35.6,NA,NA,36.6,2,NA,NA,NA,NA,NA,NA,NA
1,Bu,243,13.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,244,10.8,NA,NA,11.0,NA,NA,10.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,245,11.9,NA,NA,12.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,246,11.3,NA,NA,11.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,247,23.2,NA,NA,25.4,NA,NA,27.9,NA,NA,30.0,NA,NA,32.6,NA,NA,35.9,NA,NA,37.5,NA,NA,37.3,NA,NA,38.6,NA,NA
1,Bu,248,12.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,249,25.0,NA,NA,27.5,NA,NA,30.1,NA,NA,33.4,NA,NA,37.4,NA,NA,40.5,NA,NA,41.7,NA,NA,41.8,NA,NA,42.9,NA,37.4
1,Bu,250,11.0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,251,25.1,NA,NA,26.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,252,8.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,253,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,254,13.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,255,23.4,NA,NA,25.9,NA,NA,29.8,NA,NA,34.7,NA,NA,40.1,NA,36.5,44.0,NA,37.3,45.6,2,40.3,NA,NA,NA,NA,NA,NA
1,Bu,256,9.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,257,27.9,NA,NA,30.8,NA,NA,35.4,NA,NA,39.6,NA,NA,43.6,NA,NA,45.9,NA,NA,47.1,NA,NA,47.5,NA,NA,48.5,NA,38.4
1,Bu,258,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,259,16.7,NA,NA,18.0,NA,NA,19.8,NA,NA,20.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,260,15.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,261,10.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,262,12.6,NA,NA,12.9,NA,NA,12.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,263,14.0,NA,NA,14.0,NA,NA,13.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,264,29.5,NA,NA,33.6,NA,NA,38.9,NA,NA,43.6,NA,NA,49.9,NA,NA,52.7,NA,NA,54.5,NA,NA,55.0,NA,NA,54.8,NA,NA
1,Bu,265,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,266,19.0,NA,NA,21.0,NA,NA,23.7,NA,NA,25.7,NA,NA,28.0,NA,NA,30.2,NA,NA,31.0,NA,NA,31.3,NA,NA,31.8,NA,NA
1,Bu,267,18.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,268,8.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,269,21.4,NA,NA,21.8,NA,NA,22.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,270,25.8,NA,NA,28.9,NA,NA,33.2,NA,NA,37.8,NA,NA,42.9,NA,NA,45.9,NA,NA,47.6,NA,NA,47.8,NA,NA,49.0,NA,NA
1,Bu,271,9.7,NA,NA,9.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,272,21.8,NA,NA,23.9,NA,NA,26.7,NA,NA,28.4,NA,NA,31.3,NA,NA,32.8,NA,NA,33.5,NA,NA,33.8,NA,NA,34.5,2,39.8
1,Bu,273,14.0,NA,NA,14.4,NA,NA,14.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,274,9.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,275,19.8,NA,NA,21.6,NA,NA,22.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,Bu,276,8.3,NA,NA,8.4,NA,NA,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
